example,domain,task,n,p,n_classes,pca_99,k,family,representation,probe,score,fit_seconds
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,10,dr,dr:t-SNE,linear,0.7825,86.68
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,10,dr,dr:t-SNE,knn,0.8087,86.68
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,10,dr,dr:t-SNE,svm,0.8263,86.68
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,select,select:vote,linear,0.4675,1699.61
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,select,select:vote,knn,0.44,1699.61
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,select,select:vote,svm,0.4625,1699.61
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,select,select:rf,linear,0.4138,1699.61
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,select,select:rf,knn,0.3613,1699.61
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,select,select:rf,svm,0.4175,1699.61
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,select,select:xg,linear,0.4037,1699.61
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,select,select:xg,knn,0.36,1699.61
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,select,select:xg,svm,0.4213,1699.61
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,select,select:mi,linear,0.4675,1699.61
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,select,select:mi,knn,0.44,1699.61
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,select,select:mi,svm,0.4625,1699.61
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,select,select:f_test,linear,0.4675,1699.61
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,select,select:f_test,knn,0.44,1699.61
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,select,select:f_test,svm,0.4625,1699.61
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,select,select:l1,linear,0.4675,1699.61
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,select,select:l1,knn,0.44,1699.61
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,select,select:l1,svm,0.4625,1699.61
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:PCA,linear,0.32,0.02
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:PCA,knn,0.2913,0.02
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:PCA,svm,0.3225,0.02
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:RandProj,linear,0.3325,0.01
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:RandProj,knn,0.2863,0.01
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:RandProj,svm,0.335,0.01
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:ICA,linear,0.32,0.47
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:ICA,knn,0.2913,0.47
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:ICA,svm,0.3237,0.47
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:KernelPCA,linear,0.3088,0.95
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:KernelPCA,knn,0.2562,0.95
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:KernelPCA,svm,0.3262,0.95
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:Isomap,linear,0.6312,1.62
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:Isomap,knn,0.6212,1.62
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:Isomap,svm,0.6375,1.62
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:UMAP,linear,0.64,13.13
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:UMAP,knn,0.78,13.13
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:UMAP,svm,0.77,13.13
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:t-SNE,linear,0.5375,0.81
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:t-SNE,knn,0.7338,0.81
modernbert_agnews,transformer NLP,classification,4000,1536,4,1153,1,dr,dr:t-SNE,svm,0.7288,0.81
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1536,all,all features,linear,0.5563,0.0
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1536,all,all features,knn,0.3962,0.0
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1536,all,all features,svm,0.58,0.0
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,select,select:vote,linear,0.5312,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,select,select:vote,knn,0.4175,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,select,select:vote,svm,0.5913,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,select,select:rf,linear,0.5575,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,select,select:rf,knn,0.4225,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,select,select:rf,svm,0.5875,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,select,select:xg,linear,0.5525,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,select,select:xg,knn,0.4213,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,select,select:xg,svm,0.58,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,select,select:mi,linear,0.5312,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,select,select:mi,knn,0.4213,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,select,select:mi,svm,0.5875,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,select,select:f_test,linear,0.5463,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,select,select:f_test,knn,0.415,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,select,select:f_test,svm,0.585,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,select,select:l1,linear,0.54,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,select,select:l1,knn,0.4113,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,select,select:l1,svm,0.5925,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,dr,dr:PCA,linear,0.4988,2.75
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,dr,dr:PCA,knn,0.3488,2.75
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,dr,dr:PCA,svm,0.455,2.75
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,dr,dr:RandProj,linear,0.5125,0.03
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,dr,dr:RandProj,knn,0.3837,0.03
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1171,dr,dr:RandProj,svm,0.5613,0.03
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,select,select:vote,linear,0.5337,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,select,select:vote,knn,0.4375,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,select,select:vote,svm,0.5975,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,select,select:rf,linear,0.5175,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,select,select:rf,knn,0.4412,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,select,select:rf,svm,0.5988,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,select,select:xg,linear,0.5025,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,select,select:xg,knn,0.4175,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,select,select:xg,svm,0.5825,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,select,select:mi,linear,0.4838,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,select,select:mi,knn,0.4225,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,select,select:mi,svm,0.575,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,select,select:f_test,linear,0.5387,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,select,select:f_test,knn,0.4375,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,select,select:f_test,svm,0.5875,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,select,select:l1,linear,0.4988,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,select,select:l1,knn,0.4275,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,select,select:l1,svm,0.5887,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,dr,dr:PCA,linear,0.5188,1.41
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,dr,dr:PCA,knn,0.3688,1.41
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,dr,dr:PCA,svm,0.575,1.41
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,dr,dr:RandProj,linear,0.4562,0.02
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,dr,dr:RandProj,knn,0.3825,0.02
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,585,dr,dr:RandProj,svm,0.5437,0.02
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,select,select:vote,linear,0.5487,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,select,select:vote,knn,0.4575,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,select,select:vote,svm,0.5887,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,select,select:rf,linear,0.5425,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,select,select:rf,knn,0.4763,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,select,select:rf,svm,0.5887,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,select,select:xg,linear,0.54,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,select,select:xg,knn,0.445,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,select,select:xg,svm,0.5913,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,select,select:mi,linear,0.5075,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,select,select:mi,knn,0.415,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,select,select:mi,svm,0.5675,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,select,select:f_test,linear,0.54,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,select,select:f_test,knn,0.45,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,select,select:f_test,svm,0.5925,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,select,select:l1,linear,0.5525,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,select,select:l1,knn,0.465,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,select,select:l1,svm,0.6025,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,dr,dr:PCA,linear,0.5713,1.16
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,dr,dr:PCA,knn,0.3762,1.16
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,dr,dr:PCA,svm,0.5975,1.16
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,dr,dr:RandProj,linear,0.4888,0.02
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,dr,dr:RandProj,knn,0.3738,0.02
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,292,dr,dr:RandProj,svm,0.5175,0.02
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,select,select:vote,linear,0.425,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,select,select:vote,knn,0.3825,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,select,select:vote,svm,0.4175,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,select,select:rf,linear,0.4338,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,select,select:rf,knn,0.3962,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,select,select:rf,svm,0.4325,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,select,select:xg,linear,0.425,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,select,select:xg,knn,0.3825,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,select,select:xg,svm,0.4163,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,select,select:mi,linear,0.425,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,select,select:mi,knn,0.365,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,select,select:mi,svm,0.415,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,select,select:f_test,linear,0.4238,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,select,select:f_test,knn,0.3725,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,select,select:f_test,svm,0.4238,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,select,select:l1,linear,0.4363,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,select,select:l1,knn,0.3962,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,select,select:l1,svm,0.43,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:PCA,linear,0.3588,0.03
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:PCA,knn,0.3588,0.03
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:PCA,svm,0.3937,0.03
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:RandProj,linear,0.375,0.0
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:RandProj,knn,0.3463,0.0
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:RandProj,svm,0.3588,0.0
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:ICA,linear,0.36,0.46
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:ICA,knn,0.3625,0.46
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:ICA,svm,0.395,0.46
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:KernelPCA,linear,0.3638,1.02
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:KernelPCA,knn,0.3575,1.02
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:KernelPCA,svm,0.39,1.02
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:Isomap,linear,0.365,1.53
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:Isomap,knn,0.3237,1.53
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:Isomap,svm,0.3488,1.53
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:UMAP,linear,0.3825,13.95
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:UMAP,knn,0.3287,13.95
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:UMAP,svm,0.3663,13.95
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:t-SNE,linear,0.3312,87.88
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:t-SNE,knn,0.2913,87.88
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,10,dr,dr:t-SNE,svm,0.3075,87.88
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1,select,select:vote,linear,0.3725,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1,select,select:vote,knn,0.3525,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1,select,select:vote,svm,0.3738,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1,select,select:rf,linear,0.3725,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1,select,select:rf,knn,0.3525,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1,select,select:rf,svm,0.3738,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1,select,select:xg,linear,0.3725,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1,select,select:xg,knn,0.3525,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1,select,select:xg,svm,0.3738,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1,select,select:mi,linear,0.3725,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1,select,select:mi,knn,0.3525,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1,select,select:mi,svm,0.3738,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1,select,select:f_test,linear,0.3725,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1,select,select:f_test,knn,0.3525,2202.21
modernbert_emotion,transformer NLP,classification,4000,1536,6,1171,1,select,select:f_test,svm,0.3738,2202.21
